case,op,process_id,repeat,input_hash,output_hash,rmse_vs_run0,mae,max_abs,cosine,first_mismatch,nax_enabled,zero_pad_mode,sync_mode
fox2026_step0_block0,sdpa,91911,72,b4415c236e726325,fcf311f2ac496a57,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,sdpa,91911,73,b4415c236e726325,fcf311f2ac496a57,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,sdpa,91911,74,b4415c236e726325,fcf311f2ac496a57,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,sdpa,91911,75,b4415c236e726325,fcf311f2ac496a57,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,sdpa,91911,76,b4415c236e726325,fcf311f2ac496a57,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,sdpa,91911,77,b4415c236e726325,fcf311f2ac496a57,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,sdpa,91911,78,b4415c236e726325,fcf311f2ac496a57,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,sdpa,91911,79,b4415c236e726325,fcf311f2ac496a57,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,sdpa,91911,80,b4415c236e726325,fcf311f2ac496a57,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,sdpa,91911,81,b4415c236e726325,fcf311f2ac496a57,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,sdpa,91911,82,b4415c236e726325,fcf311f2ac496a57,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,sdpa,91911,83,b4415c236e726325,fcf311f2ac496a57,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,sdpa,91911,84,b4415c236e726325,fcf311f2ac496a57,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,sdpa,91911,85,b4415c236e726325,fcf311f2ac496a57,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,sdpa,91911,86,b4415c236e726325,fcf311f2ac496a57,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,sdpa,91911,87,b4415c236e726325,fcf311f2ac496a57,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,sdpa,91911,88,b4415c236e726325,fcf311f2ac496a57,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,sdpa,91911,89,b4415c236e726325,fcf311f2ac496a57,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,sdpa,91911,90,b4415c236e726325,fcf311f2ac496a57,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,sdpa,91911,91,b4415c236e726325,fcf311f2ac496a57,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,sdpa,91911,92,b4415c236e726325,fcf311f2ac496a57,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,sdpa,91911,93,b4415c236e726325,fcf311f2ac496a57,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,sdpa,91911,94,b4415c236e726325,fcf311f2ac496a57,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,sdpa,91911,95,b4415c236e726325,fcf311f2ac496a57,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,sdpa,91911,96,b4415c236e726325,fcf311f2ac496a57,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,sdpa,91911,97,b4415c236e726325,fcf311f2ac496a57,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,sdpa,91911,98,b4415c236e726325,fcf311f2ac496a57,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,sdpa,91911,99,b4415c236e726325,fcf311f2ac496a57,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,0,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,1,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,2,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,3,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,4,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,5,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,6,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,7,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,8,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,9,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,10,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,11,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,12,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,13,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,14,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,15,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,16,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,17,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,18,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,19,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,20,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,21,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,22,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,23,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,24,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,25,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,26,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,27,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,28,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,29,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,30,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,31,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,32,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,33,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,34,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,35,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,36,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,37,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,38,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,39,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,40,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,41,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,42,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,43,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,44,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,45,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,46,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,47,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,48,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,49,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,50,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,51,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,52,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,53,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,54,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,55,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,56,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,57,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,58,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,59,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,60,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,61,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,62,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,63,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,64,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,65,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,66,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,67,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,68,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,69,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,70,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,71,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,72,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,73,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,74,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,75,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,76,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,77,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,78,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,79,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,80,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,81,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,82,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,83,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,84,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,85,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,86,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,87,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,88,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,89,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,90,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,91,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,92,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,93,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,94,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,95,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,96,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,97,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,98,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,attn_out,91960,99,b4415c236e726325,1d48effe79d77ce3,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,block,91996,0,b8b359f82ef1aaa3,e9fad8a6dee9aa02,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,block,91996,1,b8b359f82ef1aaa3,e9fad8a6dee9aa02,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,block,91996,2,b8b359f82ef1aaa3,e9fad8a6dee9aa02,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,block,91996,3,b8b359f82ef1aaa3,e9fad8a6dee9aa02,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,block,91996,4,b8b359f82ef1aaa3,e9fad8a6dee9aa02,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,block,91996,5,b8b359f82ef1aaa3,e9fad8a6dee9aa02,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,block,91996,6,b8b359f82ef1aaa3,e9fad8a6dee9aa02,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,block,91996,7,b8b359f82ef1aaa3,e9fad8a6dee9aa02,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,block,91996,8,b8b359f82ef1aaa3,e9fad8a6dee9aa02,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,block,91996,9,b8b359f82ef1aaa3,e9fad8a6dee9aa02,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,block,91996,10,b8b359f82ef1aaa3,e9fad8a6dee9aa02,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,block,91996,11,b8b359f82ef1aaa3,e9fad8a6dee9aa02,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,block,91996,12,b8b359f82ef1aaa3,e9fad8a6dee9aa02,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,block,91996,13,b8b359f82ef1aaa3,e9fad8a6dee9aa02,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,block,91996,14,b8b359f82ef1aaa3,e9fad8a6dee9aa02,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,block,91996,15,b8b359f82ef1aaa3,e9fad8a6dee9aa02,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,block,91996,16,b8b359f82ef1aaa3,e9fad8a6dee9aa02,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,block,91996,17,b8b359f82ef1aaa3,e9fad8a6dee9aa02,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,block,91996,18,b8b359f82ef1aaa3,e9fad8a6dee9aa02,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block0,block,91996,19,b8b359f82ef1aaa3,e9fad8a6dee9aa02,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block25,qkv,93595,0,0000000000000000,438895a41ffc4b90,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block25,qkv,93595,1,0000000000000000,438895a41ffc4b90,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block25,qkv,93595,2,0000000000000000,438895a41ffc4b90,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block25,qkv,93595,3,0000000000000000,438895a41ffc4b90,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block25,qkv,93595,4,0000000000000000,438895a41ffc4b90,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block25,qkv,93595,5,0000000000000000,438895a41ffc4b90,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block25,qkv,93595,6,0000000000000000,438895a41ffc4b90,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block25,qkv,93595,7,0000000000000000,438895a41ffc4b90,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block25,qkv,93595,8,0000000000000000,438895a41ffc4b90,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block25,qkv,93595,9,0000000000000000,438895a41ffc4b90,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block25,qkv,93595,10,0000000000000000,438895a41ffc4b90,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block25,qkv,93595,11,0000000000000000,438895a41ffc4b90,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block25,qkv,93595,12,0000000000000000,438895a41ffc4b90,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block25,qkv,93595,13,0000000000000000,438895a41ffc4b90,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block25,qkv,93595,14,0000000000000000,438895a41ffc4b90,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block25,qkv,93595,15,0000000000000000,438895a41ffc4b90,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block25,qkv,93595,16,0000000000000000,438895a41ffc4b90,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block25,qkv,93595,17,0000000000000000,438895a41ffc4b90,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block25,qkv,93595,18,0000000000000000,438895a41ffc4b90,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block25,qkv,93595,19,0000000000000000,438895a41ffc4b90,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block25,qkv,93595,20,0000000000000000,438895a41ffc4b90,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block25,qkv,93595,21,0000000000000000,438895a41ffc4b90,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block25,qkv,93595,22,0000000000000000,438895a41ffc4b90,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block25,qkv,93595,23,0000000000000000,438895a41ffc4b90,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block25,qkv,93595,24,0000000000000000,438895a41ffc4b90,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block25,qkv,93595,25,0000000000000000,438895a41ffc4b90,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block25,qkv,93595,26,0000000000000000,438895a41ffc4b90,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block25,qkv,93595,27,0000000000000000,438895a41ffc4b90,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block25,qkv,93595,28,0000000000000000,438895a41ffc4b90,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block25,qkv,93595,29,0000000000000000,438895a41ffc4b90,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
fox2026_step0_block25,qkv,93595,30,0000000000000000,438895a41ffc4b90,0.000000000,0.000000000,0.000000000,1.000000000,-1,0,n/a,forced
